timestamp,soil1,soil2,light,vandstand,pumpe
22-05-2026 15:25:15,96.9,98.0,18,Massere af vand,FRA
22-05-2026 15:25:16,96.8,98.3,17,Massere af vand,FRA
22-05-2026 15:25:17,97.1,97.7,20,Massere af vand,FRA
22-05-2026 15:25:18,96.7,97.8,17,Massere af vand,FRA
22-05-2026 15:25:19,97.3,97.7,18,Massere af vand,FRA
22-05-2026 15:25:20,97.4,97.9,18,Massere af vand,FRA
22-05-2026 15:25:21,96.8,97.6,18,Massere af vand,FRA
22-05-2026 15:25:22,96.7,98.2,19,Massere af vand,FRA
22-05-2026 15:25:23,96.9,97.9,18,Massere af vand,FRA
22-05-2026 15:25:24,96.9,97.9,19,Massere af vand,FRA
22-05-2026 15:25:25,96.8,97.7,19,Massere af vand,FRA
22-05-2026 15:25:26,96.8,97.9,19,Massere af vand,FRA
22-05-2026 15:25:27,97.1,98.3,18,Massere af vand,FRA
22-05-2026 15:25:28,96.8,98.1,19,Massere af vand,FRA
22-05-2026 15:25:29,96.8,97.7,19,Massere af vand,FRA
22-05-2026 15:25:30,96.6,98.1,18,Massere af vand,FRA
22-05-2026 15:25:31,96.7,97.3,19,Massere af vand,FRA
22-05-2026 15:25:32,96.9,97.8,18,Massere af vand,FRA
22-05-2026 15:25:33,96.9,98.3,19,Massere af vand,FRA
22-05-2026 15:25:34,97.3,98.1,20,Massere af vand,FRA
22-05-2026 15:25:35,97.5,97.5,18,Massere af vand,FRA
22-05-2026 15:25:36,97.3,97.9,20,Massere af vand,FRA
22-05-2026 15:25:37,97.0,98.3,20,Massere af vand,FRA
22-05-2026 15:25:38,96.9,97.7,20,Massere af vand,FRA
22-05-2026 15:25:39,96.9,97.6,18,Massere af vand,FRA
22-05-2026 15:25:40,97.5,97.9,20,Massere af vand,FRA
22-05-2026 15:25:41,96.5,98.0,20,Massere af vand,FRA
22-05-2026 15:25:42,96.9,98.1,20,Massere af vand,FRA
22-05-2026 15:25:43,96.9,98.5,19,Massere af vand,FRA
22-05-2026 15:25:44,97.0,97.9,18,Massere af vand,FRA
22-05-2026 15:25:45,96.6,97.7,19,Massere af vand,FRA
22-05-2026 15:25:46,96.8,98.1,18,Massere af vand,FRA
22-05-2026 15:25:47,96.5,98.3,20,Massere af vand,FRA
22-05-2026 15:25:48,97.1,98.3,20,Massere af vand,FRA
22-05-2026 15:25:49,96.9,98.1,18,Massere af vand,FRA
22-05-2026 15:25:50,96.6,97.5,19,Massere af vand,FRA
22-05-2026 15:25:51,97.3,98.2,16,Massere af vand,FRA
22-05-2026 15:25:52,96.7,98.1,19,Massere af vand,FRA
22-05-2026 15:25:53,97.1,98.0,20,Massere af vand,FRA
22-05-2026 15:25:54,97.7,97.9,20,Massere af vand,FRA
22-05-2026 15:25:55,97.0,98.0,17,Massere af vand,FRA
22-05-2026 15:25:56,96.7,97.9,19,Massere af vand,FRA
22-05-2026 15:25:57,97.3,98.2,20,Massere af vand,FRA
22-05-2026 15:25:58,96.7,97.9,19,Massere af vand,FRA
22-05-2026 15:26:00,97.5,98.6,19,Massere af vand,FRA
22-05-2026 15:26:01,96.1,98.1,19,Massere af vand,FRA
22-05-2026 15:26:02,97.1,97.9,19,Massere af vand,FRA
22-05-2026 15:26:03,97.1,98.1,21,Massere af vand,FRA
22-05-2026 15:26:04,96.9,97.8,18,Massere af vand,FRA
22-05-2026 15:26:05,97.1,97.8,20,Massere af vand,FRA
22-05-2026 15:26:06,96.9,98.1,20,Massere af vand,FRA
22-05-2026 15:26:07,97.0,97.8,18,Massere af vand,FRA
22-05-2026 15:26:08,96.7,97.9,19,Massere af vand,FRA
22-05-2026 15:26:09,97.1,97.9,20,Massere af vand,FRA
22-05-2026 15:26:10,96.9,98.2,20,Massere af vand,FRA
22-05-2026 15:26:11,96.7,97.7,19,Massere af vand,FRA
22-05-2026 15:26:12,96.5,97.7,20,Massere af vand,FRA
22-05-2026 15:26:13,97.5,98.1,19,Massere af vand,FRA
22-05-2026 15:26:14,97.1,97.9,20,Massere af vand,FRA
22-05-2026 15:26:15,97.1,98.0,21,Massere af vand,FRA
22-05-2026 15:26:16,96.9,98.0,20,Massere af vand,FRA
22-05-2026 15:26:17,96.5,98.2,20,Massere af vand,FRA
22-05-2026 15:26:18,96.9,97.9,19,Massere af vand,FRA
22-05-2026 15:26:19,96.5,97.9,20,Massere af vand,FRA
22-05-2026 15:26:20,96.5,97.5,21,Massere af vand,FRA
22-05-2026 15:26:21,96.6,97.9,18,Massere af vand,FRA
22-05-2026 15:26:22,97.1,98.2,21,Massere af vand,FRA
22-05-2026 15:26:23,96.7,98.4,16,Massere af vand,FRA
22-05-2026 15:26:24,96.7,96.7,19,Massere af vand,FRA
22-05-2026 15:26:25,96.9,97.5,17,Massere af vand,FRA
22-05-2026 15:26:26,96.3,94.8,19,Massere af vand,FRA
22-05-2026 15:26:27,96.9,96.1,18,Massere af vand,FRA
22-05-2026 15:26:28,96.6,94.5,20,Massere af vand,FRA
22-05-2026 15:26:29,96.7,93.1,18,Massere af vand,FRA
22-05-2026 15:26:30,96.5,89.1,18,Massere af vand,FRA
22-05-2026 15:26:31,96.9,89.5,20,Massere af vand,FRA
22-05-2026 15:26:32,96.5,88.4,18,Massere af vand,FRA
22-05-2026 15:26:33,97.0,86.6,20,Massere af vand,FRA
22-05-2026 15:26:34,96.5,89.9,18,Massere af vand,FRA
22-05-2026 15:26:35,97.0,86.1,21,Massere af vand,FRA
22-05-2026 15:26:36,97.1,80.7,18,Massere af vand,FRA
22-05-2026 15:26:37,96.7,60.3,19,Massere af vand,TIL
22-05-2026 15:26:38,43.8,51.1,21,Massere af vand,TIL
22-05-2026 15:26:39,34.2,37.6,20,Massere af vand,TIL
22-05-2026 15:26:40,33.1,40.1,22,Massere af vand,TIL
22-05-2026 15:26:41,30.1,33.7,23,Massere af vand,TIL
22-05-2026 15:26:42,27.9,32.5,20,Massere af vand,FRA
22-05-2026 15:26:43,96.8,96.6,19,Massere af vand,FRA
22-05-2026 15:26:44,97.1,97.2,18,Massere af vand,FRA
22-05-2026 15:26:45,96.5,97.1,19,Massere af vand,FRA
22-05-2026 15:26:46,96.5,96.8,21,Massere af vand,FRA
22-05-2026 15:26:47,96.9,96.9,19,Massere af vand,FRA
22-05-2026 15:26:48,96.7,97.2,19,Massere af vand,FRA
22-05-2026 15:26:49,97.2,96.8,20,Massere af vand,FRA
22-05-2026 15:26:50,96.9,96.5,18,Massere af vand,FRA
22-05-2026 15:26:51,96.7,97.1,19,Massere af vand,FRA
22-05-2026 15:26:52,96.6,96.7,17,Massere af vand,FRA
22-05-2026 15:26:53,97.0,96.7,19,Massere af vand,FRA
22-05-2026 15:26:54,96.7,97.3,16,Massere af vand,FRA
22-05-2026 15:26:55,96.7,96.9,16,Massere af vand,FRA
22-05-2026 15:26:56,97.1,93.4,19,Massere af vand,FRA
22-05-2026 15:26:57,96.1,96.5,17,Massere af vand,FRA
22-05-2026 15:26:58,96.3,96.4,21,Massere af vand,FRA
22-05-2026 15:26:59,96.7,95.9,21,Massere af vand,FRA
22-05-2026 15:27:00,96.7,93.4,19,Massere af vand,FRA
22-05-2026 15:27:01,96.8,92.3,22,Massere af vand,FRA
22-05-2026 15:27:02,96.8,79.1,19,Massere af vand,FRA
22-05-2026 15:27:03,96.7,10.2,21,Massere af vand,FRA
22-05-2026 15:27:04,97.4,25.7,19,Massere af vand,FRA
22-05-2026 15:27:05,96.3,94.3,18,Massere af vand,FRA
22-05-2026 15:27:06,96.3,96.8,20,Massere af vand,FRA
22-05-2026 15:27:07,96.9,96.8,19,Massere af vand,FRA
22-05-2026 15:27:08,96.3,97.1,20,Massere af vand,FRA
22-05-2026 15:27:09,97.1,96.5,19,Massere af vand,FRA
22-05-2026 15:27:10,96.7,96.9,21,Massere af vand,FRA
22-05-2026 15:27:11,96.6,96.5,20,Massere af vand,FRA
22-05-2026 15:27:12,96.9,97.1,21,Massere af vand,FRA
22-05-2026 15:27:13,96.9,97.1,18,Massere af vand,FRA
22-05-2026 15:27:14,96.1,97.1,21,Massere af vand,FRA
22-05-2026 15:27:16,96.5,97.1,19,Massere af vand,FRA
22-05-2026 15:27:17,96.5,96.8,19,Massere af vand,FRA
22-05-2026 15:27:18,96.9,97.1,21,Massere af vand,FRA
22-05-2026 15:27:19,96.5,97.1,19,Massere af vand,FRA
22-05-2026 15:27:20,96.4,96.8,19,Massere af vand,FRA
22-05-2026 15:27:21,97.5,96.8,22,Massere af vand,FRA
22-05-2026 15:27:22,96.8,97.1,21,Massere af vand,FRA
22-05-2026 15:27:23,97.0,96.9,20,Massere af vand,FRA
22-05-2026 15:27:24,96.8,97.1,20,Massere af vand,FRA
22-05-2026 15:27:25,96.6,97.0,21,Massere af vand,FRA
22-05-2026 15:27:26,96.9,96.9,18,Massere af vand,FRA
22-05-2026 15:27:27,96.5,96.8,19,Massere af vand,FRA
22-05-2026 15:27:28,96.1,96.7,22,Massere af vand,FRA
22-05-2026 15:27:29,96.3,97.7,20,Massere af vand,FRA
22-05-2026 15:27:30,96.2,97.1,19,Massere af vand,FRA
22-05-2026 15:27:31,96.3,97.5,19,Massere af vand,FRA
22-05-2026 15:27:32,96.9,96.9,20,Massere af vand,FRA
22-05-2026 15:27:33,96.6,96.9,20,Massere af vand,FRA
22-05-2026 15:27:34,96.3,96.7,21,Massere af vand,FRA
22-05-2026 15:27:35,96.7,96.8,19,Massere af vand,FRA
22-05-2026 15:27:36,97.3,97.3,19,Massere af vand,FRA
22-05-2026 15:27:37,97.1,96.7,21,Massere af vand,FRA
22-05-2026 15:27:38,97.4,96.9,20,Massere af vand,FRA
22-05-2026 15:27:39,96.7,96.9,18,Massere af vand,FRA
22-05-2026 15:27:40,96.5,97.1,20,Massere af vand,FRA
22-05-2026 15:27:41,97.1,97.1,20,Massere af vand,FRA
22-05-2026 15:27:42,97.1,96.7,18,Massere af vand,FRA
22-05-2026 15:27:43,96.4,96.9,20,Massere af vand,FRA
22-05-2026 15:27:44,96.7,97.0,20,Massere af vand,FRA
22-05-2026 15:27:45,97.0,97.4,19,Massere af vand,FRA
22-05-2026 15:27:46,96.9,96.9,20,Massere af vand,FRA
22-05-2026 15:27:47,96.9,96.5,21,Massere af vand,FRA
22-05-2026 15:27:48,96.9,97.1,21,Massere af vand,FRA
22-05-2026 15:27:49,97.1,97.2,20,Massere af vand,FRA
22-05-2026 15:27:50,97.0,96.9,20,Massere af vand,FRA
22-05-2026 15:27:51,96.5,97.1,20,Massere af vand,FRA
22-05-2026 15:27:52,96.7,96.7,20,Massere af vand,FRA
22-05-2026 15:27:53,96.7,96.9,20,Massere af vand,FRA
22-05-2026 15:27:54,96.3,97.2,19,Massere af vand,FRA
22-05-2026 15:27:55,97.4,96.9,19,Massere af vand,FRA
22-05-2026 15:27:56,96.5,97.3,19,Massere af vand,FRA
22-05-2026 15:27:57,96.9,97.5,19,Massere af vand,FRA
22-05-2026 15:27:58,96.7,96.9,18,Massere af vand,FRA
22-05-2026 15:27:59,97.4,96.7,20,Massere af vand,FRA
22-05-2026 15:28:00,96.5,96.8,19,Massere af vand,FRA
22-05-2026 15:28:01,96.8,96.9,20,Massere af vand,FRA
22-05-2026 15:28:02,96.5,96.9,21,Massere af vand,FRA
22-05-2026 15:28:03,97.3,96.9,20,Massere af vand,FRA
22-05-2026 15:28:04,97.0,96.4,19,Massere af vand,FRA
22-05-2026 15:28:05,97.0,96.3,19,Massere af vand,FRA
22-05-2026 15:28:06,96.9,97.7,22,Massere af vand,FRA
22-05-2026 15:28:07,96.9,97.3,19,Massere af vand,FRA
22-05-2026 15:28:08,97.0,97.5,19,Massere af vand,FRA
22-05-2026 15:28:09,96.6,97.1,19,Massere af vand,FRA
22-05-2026 15:28:10,96.9,96.7,20,Massere af vand,FRA
22-05-2026 15:28:11,96.7,97.2,18,Massere af vand,FRA
22-05-2026 15:28:12,96.9,96.9,21,Massere af vand,FRA
22-05-2026 15:28:13,96.6,96.7,19,Massere af vand,FRA
22-05-2026 15:28:14,96.5,96.7,18,Massere af vand,FRA
22-05-2026 15:28:15,96.3,97.2,19,Massere af vand,FRA
22-05-2026 15:28:16,96.5,97.1,19,Massere af vand,FRA
22-05-2026 15:28:17,96.5,97.6,18,Massere af vand,FRA
22-05-2026 15:28:18,96.5,97.1,19,Massere af vand,FRA
22-05-2026 15:28:19,96.8,97.2,20,Massere af vand,FRA
22-05-2026 15:28:20,97.0,97.3,22,Massere af vand,FRA
22-05-2026 15:28:21,97.1,97.3,19,Massere af vand,FRA
22-05-2026 15:28:22,96.9,96.7,20,Massere af vand,FRA
22-05-2026 15:28:23,96.8,97.2,19,Massere af vand,FRA
22-05-2026 15:28:24,97.0,97.1,20,Massere af vand,FRA
22-05-2026 15:28:25,96.7,96.7,21,Massere af vand,FRA
22-05-2026 15:28:26,96.2,96.6,20,Massere af vand,FRA
22-05-2026 15:28:27,96.6,97.8,16,Massere af vand,FRA
22-05-2026 15:28:28,96.7,96.8,20,Massere af vand,FRA
22-05-2026 15:28:29,96.7,95.3,20,Massere af vand,FRA
22-05-2026 15:28:30,96.7,91.7,17,Massere af vand,FRA
22-05-2026 15:28:31,96.7,90.1,21,Massere af vand,FRA
22-05-2026 15:28:33,96.5,77.5,20,Massere af vand,FRA
22-05-2026 15:28:34,96.5,79.1,20,Massere af vand,FRA
22-05-2026 15:28:35,96.4,0.0,18,Massere af vand,TIL
22-05-2026 15:28:36,38.2,45.7,22,Massere af vand,TIL
22-05-2026 15:28:37,25.8,30.3,23,Massere af vand,TIL
22-05-2026 15:28:38,31.6,31.7,24,Massere af vand,TIL
22-05-2026 15:28:39,27.7,27.6,21,Massere af vand,TIL
22-05-2026 15:28:40,25.3,32.2,23,Massere af vand,FRA
22-05-2026 15:28:41,96.8,97.2,21,Massere af vand,FRA
22-05-2026 15:28:42,96.5,97.7,21,Massere af vand,FRA
22-05-2026 15:28:43,97.3,97.5,20,Massere af vand,FRA
22-05-2026 15:28:44,97.0,98.3,20,Massere af vand,FRA
22-05-2026 15:28:45,96.9,97.4,21,Massere af vand,FRA
22-05-2026 15:28:46,96.7,98.2,19,Massere af vand,FRA
22-05-2026 15:28:47,96.9,97.8,20,Massere af vand,FRA
22-05-2026 15:28:48,97.1,97.6,21,Massere af vand,FRA
22-05-2026 15:28:49,97.2,97.8,21,Massere af vand,FRA
22-05-2026 15:28:50,96.9,97.3,19,Massere af vand,FRA
22-05-2026 15:28:51,97.1,97.9,20,Massere af vand,FRA
22-05-2026 15:28:52,97.0,97.8,22,Massere af vand,FRA
22-05-2026 15:28:53,97.2,97.7,21,Massere af vand,FRA
22-05-2026 15:28:54,97.1,98.1,22,Massere af vand,FRA
22-05-2026 15:28:55,96.3,97.7,21,Massere af vand,FRA
22-05-2026 15:28:56,97.2,97.8,22,Massere af vand,FRA
22-05-2026 15:28:57,96.4,97.5,21,Massere af vand,FRA
22-05-2026 15:28:58,96.9,97.2,22,Massere af vand,FRA
22-05-2026 15:28:59,96.7,97.9,21,Massere af vand,FRA
22-05-2026 15:29:00,96.8,97.9,20,Massere af vand,FRA
22-05-2026 15:29:01,96.8,97.8,22,Massere af vand,FRA
22-05-2026 15:29:02,96.9,97.8,21,Massere af vand,FRA
22-05-2026 15:29:03,96.3,97.9,18,Massere af vand,FRA
22-05-2026 15:29:04,97.0,97.8,20,Massere af vand,FRA
22-05-2026 15:29:05,96.9,97.8,22,Massere af vand,FRA
22-05-2026 15:29:06,96.7,97.4,20,Massere af vand,FRA
22-05-2026 15:29:07,97.0,98.4,22,Massere af vand,FRA
22-05-2026 15:29:08,96.4,98.0,21,Massere af vand,FRA
22-05-2026 15:29:09,96.5,98.2,22,Massere af vand,FRA
22-05-2026 15:29:10,97.3,97.2,20,Massere af vand,FRA
22-05-2026 15:29:11,96.7,97.8,20,Massere af vand,FRA
22-05-2026 15:29:12,96.9,97.5,23,Massere af vand,FRA
22-05-2026 15:29:13,96.6,98.0,21,Massere af vand,FRA
22-05-2026 15:29:14,96.9,97.9,24,Massere af vand,FRA
22-05-2026 15:29:15,96.9,97.4,20,Massere af vand,FRA
22-05-2026 15:29:16,97.1,98.1,22,Massere af vand,FRA
22-05-2026 15:29:17,97.1,97.4,21,Massere af vand,FRA
22-05-2026 15:29:18,96.9,97.4,19,Massere af vand,FRA
22-05-2026 15:29:19,96.6,97.3,21,Massere af vand,FRA
22-05-2026 15:29:26,96.0,97.3,22,Massere af vand,FRA
22-05-2026 15:29:27,96.9,97.6,22,Massere af vand,FRA
22-05-2026 15:29:28,97.2,97.9,21,Massere af vand,FRA
22-05-2026 15:29:29,96.7,97.5,23,Massere af vand,FRA
22-05-2026 15:29:30,96.7,98.3,21,Massere af vand,FRA
22-05-2026 15:29:31,97.3,97.7,22,Massere af vand,FRA
22-05-2026 15:29:32,96.9,97.8,19,Massere af vand,FRA
22-05-2026 15:29:33,96.9,97.7,20,Massere af vand,FRA
22-05-2026 15:29:34,97.3,97.9,20,Massere af vand,FRA
22-05-2026 15:29:35,96.9,98.1,21,Massere af vand,FRA
22-05-2026 15:29:36,97.5,97.6,20,Massere af vand,FRA
22-05-2026 15:29:37,96.4,97.7,21,Massere af vand,FRA
22-05-2026 15:29:38,97.1,98.1,21,Massere af vand,FRA
22-05-2026 15:29:39,96.9,98.1,21,Massere af vand,FRA
22-05-2026 15:29:40,97.1,97.7,24,Massere af vand,FRA
22-05-2026 15:29:41,97.5,97.2,23,Massere af vand,FRA
22-05-2026 15:29:42,96.6,98.1,19,Massere af vand,FRA
22-05-2026 15:29:43,97.0,97.5,22,Massere af vand,FRA
22-05-2026 15:29:44,96.7,98.1,20,Massere af vand,FRA
22-05-2026 15:29:45,97.0,97.9,20,Massere af vand,FRA
22-05-2026 15:29:46,97.2,97.3,23,Massere af vand,FRA
22-05-2026 15:29:47,97.2,98.1,20,Massere af vand,FRA
22-05-2026 15:29:49,96.7,97.7,21,Massere af vand,FRA
22-05-2026 15:29:50,97.1,98.4,22,Massere af vand,FRA
22-05-2026 15:29:51,97.4,98.1,21,Massere af vand,FRA
22-05-2026 15:29:52,97.3,96.9,20,Massere af vand,FRA
22-05-2026 15:29:53,96.6,97.7,22,Massere af vand,FRA
22-05-2026 15:29:54,96.9,96.6,22,Massere af vand,FRA
22-05-2026 15:29:55,96.9,96.0,18,Massere af vand,FRA
22-05-2026 15:29:56,96.7,96.1,20,Massere af vand,FRA
22-05-2026 15:29:57,96.7,95.1,21,Massere af vand,FRA
22-05-2026 15:29:58,96.8,95.0,22,Massere af vand,FRA
22-05-2026 15:29:59,97.0,95.1,21,Massere af vand,FRA
22-05-2026 15:30:00,96.9,94.8,20,Massere af vand,FRA
22-05-2026 15:30:01,96.7,93.6,21,Massere af vand,FRA
22-05-2026 15:30:02,96.8,91.5,21,Massere af vand,FRA
22-05-2026 15:30:03,96.9,89.9,21,Massere af vand,FRA
22-05-2026 15:30:04,97.1,87.3,21,Massere af vand,FRA
22-05-2026 15:30:05,96.7,79.5,21,Massere af vand,FRA
22-05-2026 15:30:06,96.6,76.3,21,Massere af vand,FRA
22-05-2026 15:30:07,97.0,69.5,21,Massere af vand,FRA
22-05-2026 15:30:08,96.8,57.8,23,Massere af vand,FRA
22-05-2026 15:30:09,96.7,29.0,20,Massere af vand,FRA
22-05-2026 15:30:10,96.5,23.1,19,Massere af vand,FRA
22-05-2026 15:30:11,96.8,23.1,21,Massere af vand,FRA
22-05-2026 15:30:12,96.9,0.0,20,Massere af vand,FRA
22-05-2026 15:30:13,96.5,0.0,20,Massere af vand,FRA
22-05-2026 15:30:14,96.1,0.0,20,Massere af vand,FRA
22-05-2026 15:30:15,96.3,0.0,21,Massere af vand,FRA
22-05-2026 15:30:16,96.7,70.2,22,Massere af vand,FRA
22-05-2026 15:30:17,96.4,84.1,20,Massere af vand,FRA
22-05-2026 15:30:18,96.7,91.9,21,Massere af vand,FRA
22-05-2026 15:30:19,96.9,95.1,20,Massere af vand,FRA
22-05-2026 15:30:20,97.3,97.7,22,Massere af vand,FRA
22-05-2026 15:30:21,96.9,97.5,21,Massere af vand,FRA
22-05-2026 15:30:22,96.7,97.7,22,Massere af vand,FRA
22-05-2026 15:30:23,96.9,97.5,18,Massere af vand,FRA
22-05-2026 15:30:24,97.0,97.9,20,Massere af vand,FRA
22-05-2026 15:30:25,96.9,97.6,18,Massere af vand,FRA
22-05-2026 15:30:26,98.3,99.2,16,Massere af vand,FRA
22-05-2026 15:30:27,97.4,98.7,17,Massere af vand,FRA
22-05-2026 15:30:28,98.1,98.4,16,Massere af vand,FRA
22-05-2026 15:30:29,97.5,98.9,18,Massere af vand,FRA
22-05-2026 15:30:30,98.2,99.2,16,Massere af vand,FRA
22-05-2026 15:30:31,98.1,98.7,16,Massere af vand,FRA
22-05-2026 15:30:32,98.0,98.7,15,Massere af vand,FRA
22-05-2026 15:30:33,97.3,98.6,17,Massere af vand,FRA
22-05-2026 15:30:34,98.1,98.2,16,Massere af vand,FRA
22-05-2026 15:30:35,97.6,98.7,16,Massere af vand,FRA
22-05-2026 15:30:36,97.5,97.9,17,Massere af vand,FRA
22-05-2026 15:30:37,98.3,96.7,17,Massere af vand,FRA
22-05-2026 15:30:38,98.5,96.6,18,Massere af vand,FRA
22-05-2026 15:30:39,97.3,96.3,18,Massere af vand,FRA
22-05-2026 15:30:40,97.9,94.3,17,Massere af vand,FRA
22-05-2026 15:30:41,98.3,94.1,16,Massere af vand,FRA
22-05-2026 15:30:42,97.8,93.3,17,Massere af vand,FRA
22-05-2026 15:30:43,97.6,93.3,17,Massere af vand,FRA
22-05-2026 15:30:44,98.1,92.1,16,Massere af vand,FRA
22-05-2026 15:30:45,97.9,90.4,19,Massere af vand,FRA
22-05-2026 15:30:46,98.3,89.7,19,Massere af vand,FRA
22-05-2026 15:30:47,98.2,88.2,19,Massere af vand,FRA
22-05-2026 15:30:48,97.8,85.1,20,Massere af vand,FRA
22-05-2026 15:30:49,97.7,78.7,19,Massere af vand,FRA
22-05-2026 15:30:50,97.7,68.0,19,Massere af vand,FRA
22-05-2026 15:30:51,97.7,0.0,20,Massere af vand,FRA
22-05-2026 15:30:52,97.3,0.0,20,Massere af vand,FRA
22-05-2026 15:30:53,98.1,0.0,19,Massere af vand,FRA
22-05-2026 15:30:54,98.0,73.5,20,Massere af vand,FRA
22-05-2026 15:30:55,97.5,78.2,18,Massere af vand,FRA
22-05-2026 15:30:56,97.4,35.9,18,Massere af vand,FRA
22-05-2026 15:30:57,97.5,27.5,15,Massere af vand,FRA
22-05-2026 15:30:58,97.9,8.8,17,Massere af vand,FRA
22-05-2026 15:30:59,97.9,7.4,18,Massere af vand,FRA
22-05-2026 15:31:00,97.9,39.7,18,Massere af vand,FRA
22-05-2026 15:31:01,97.9,45.6,18,Massere af vand,FRA
22-05-2026 15:31:02,97.6,0.0,16,Massere af vand,FRA
22-05-2026 15:31:03,98.1,0.0,17,Massere af vand,FRA
22-05-2026 15:31:04,97.4,0.1,18,Massere af vand,FRA
22-05-2026 15:31:06,97.6,6.0,17,Massere af vand,FRA
22-05-2026 15:31:07,97.9,57.8,18,Massere af vand,FRA
22-05-2026 15:31:08,98.0,58.6,18,Massere af vand,FRA
22-05-2026 15:31:09,97.6,39.8,17,Massere af vand,FRA
22-05-2026 15:31:10,98.1,0.0,18,Massere af vand,FRA
22-05-2026 15:31:11,98.2,0.0,17,Massere af vand,FRA
22-05-2026 15:31:12,97.5,0.0,17,Massere af vand,FRA
22-05-2026 15:31:13,97.6,97.5,17,Massere af vand,FRA
22-05-2026 15:31:14,97.7,98.3,18,Massere af vand,FRA
22-05-2026 15:31:15,97.5,98.3,15,Massere af vand,FRA
22-05-2026 15:31:16,98.3,98.5,19,Massere af vand,FRA
22-05-2026 15:31:17,97.5,98.3,16,Massere af vand,FRA
22-05-2026 15:31:18,97.9,97.9,17,Massere af vand,FRA
22-05-2026 15:31:19,97.8,98.5,18,Massere af vand,FRA
22-05-2026 15:31:20,97.5,98.0,19,Massere af vand,FRA
22-05-2026 15:31:21,98.1,98.1,17,Massere af vand,FRA
22-05-2026 15:31:22,97.9,98.9,19,Massere af vand,FRA
22-05-2026 15:31:23,97.9,98.4,18,Massere af vand,FRA
22-05-2026 15:31:24,97.6,98.3,17,Massere af vand,FRA
22-05-2026 15:31:25,98.0,98.3,19,Massere af vand,FRA
22-05-2026 15:31:26,97.6,97.0,17,Massere af vand,FRA
22-05-2026 15:31:27,97.5,98.1,19,Massere af vand,FRA
22-05-2026 15:31:28,97.6,90.9,16,Massere af vand,FRA
22-05-2026 15:31:29,98.5,73.1,18,Massere af vand,FRA
22-05-2026 15:31:30,97.5,59.2,17,Massere af vand,FRA
22-05-2026 15:31:31,97.9,57.2,16,Massere af vand,FRA
22-05-2026 15:31:32,97.9,56.2,17,Massere af vand,FRA
22-05-2026 15:31:33,97.9,50.7,17,Massere af vand,FRA
22-05-2026 15:31:34,97.9,5.0,17,Massere af vand,FRA
22-05-2026 15:31:35,97.8,0.0,18,Massere af vand,TIL
22-05-2026 15:31:36,56.5,43.6,17,Massere af vand,TIL
22-05-2026 15:31:37,54.0,44.5,21,Massere af vand,TIL
22-05-2026 15:31:38,46.9,37.7,21,Massere af vand,TIL
22-05-2026 15:31:39,46.8,28.3,22,Massere af vand,TIL
22-05-2026 15:31:40,43.7,34.7,19,Massere af vand,FRA
22-05-2026 15:31:41,97.8,97.9,18,Massere af vand,FRA
22-05-2026 15:31:42,97.7,98.6,19,Massere af vand,FRA
22-05-2026 15:31:43,97.7,98.4,18,Massere af vand,FRA
22-05-2026 15:31:44,97.7,98.3,17,Massere af vand,FRA
22-05-2026 15:31:45,97.8,98.4,17,Massere af vand,FRA
22-05-2026 15:31:46,98.3,98.6,17,Massere af vand,FRA
22-05-2026 15:31:47,98.1,98.4,18,Massere af vand,FRA
22-05-2026 15:31:48,97.3,98.4,17,Massere af vand,FRA
22-05-2026 15:31:49,97.9,98.3,19,Massere af vand,FRA
22-05-2026 15:31:50,98.0,98.5,18,Massere af vand,FRA
22-05-2026 15:31:51,97.4,98.3,18,Massere af vand,FRA
22-05-2026 15:31:58,97.7,98.3,18,Massere af vand,FRA
22-05-2026 15:31:59,97.7,98.1,20,Massere af vand,FRA
22-05-2026 15:32:00,97.9,98.2,16,Massere af vand,FRA
22-05-2026 15:32:01,97.7,98.2,18,Massere af vand,FRA
22-05-2026 15:32:02,98.2,98.1,18,Massere af vand,FRA
22-05-2026 15:32:03,98.1,98.3,17,Massere af vand,FRA
22-05-2026 15:32:04,98.1,98.3,19,Massere af vand,FRA
22-05-2026 15:32:05,97.9,98.5,20,Massere af vand,FRA
22-05-2026 15:32:06,97.8,98.5,17,Massere af vand,FRA
22-05-2026 15:32:07,97.6,98.1,18,Massere af vand,FRA
22-05-2026 15:32:08,98.1,98.4,18,Massere af vand,FRA
22-05-2026 15:32:09,97.5,98.0,17,Massere af vand,FRA
22-05-2026 15:32:10,98.1,97.8,16,Massere af vand,FRA
22-05-2026 15:32:11,98.0,98.3,20,Massere af vand,FRA
22-05-2026 15:32:12,98.3,98.4,17,Massere af vand,FRA
22-05-2026 15:32:13,98.2,98.2,18,Massere af vand,FRA
22-05-2026 15:32:14,97.7,98.2,17,Massere af vand,FRA
22-05-2026 15:32:15,97.7,98.5,19,Massere af vand,FRA
22-05-2026 15:32:16,97.6,98.5,19,Massere af vand,FRA
22-05-2026 15:32:17,97.7,98.5,18,Massere af vand,FRA
22-05-2026 15:32:18,97.3,98.2,19,Massere af vand,FRA
22-05-2026 15:32:19,97.7,98.5,18,Massere af vand,FRA
22-05-2026 15:32:20,97.8,98.3,18,Massere af vand,FRA
22-05-2026 15:32:22,97.9,98.6,19,Massere af vand,FRA
22-05-2026 15:32:23,98.1,98.1,16,Massere af vand,FRA
